Name,CW_M11977_Mandible,CW_NR1328_Mandible,CW_NR1609_Mandible,CW_M8752_Mandible,NHNW_B71_Mandible,CW_JM18942,NHNW_JM8466_Mandible,NHNW_SNC2_Mandible,SHNW_NR1326_Mandible,SHNW_M8827_Mandible,SHNW_M8774_Mandible,SHNW_M8951_Mandible
X Mandibular notch CUR L 7,103.113562,42.00887756,47.12536621,-17.84553223,51.18837585,48.2367981,42.4907959,38.74046631,41.35819397,102.2728516,107.1461548,-20.97384644
Y Mandibular notch CUR L 7,163.1536011,-68.19103394,-69.7880249,157.2414307,42.26710205,28.16408081,55.44033813,41.44172058,-55.84396362,149.2452271,-143.1303955,152.7486938
Z Mandibular notch CUR L 7,-804.1365723,-561.6116699,-891.41875,-795.8773926,-1157.328809,-1145.726953,-1176.94668,-1420.052246,679.4365234,-751.9280273,-504.9378906,-531.2844727
X Mandibular notch CUR L 6,99.14705811,39.2085907,43.10610962,-20.71242218,46.82445679,43.96206055,37.05274658,35.0979187,37.37214661,98.33471069,101.8535278,-23.37292938
Y Mandibular notch CUR L 6,161.2248413,-71.4701416,-69.63908081,154.5744995,39.57938538,25.59972382,52.67494507,38.82250366,-59.14974976,147.2949707,-145.5585083,150.4911377
Z Mandibular notch CUR L 6,-801.4360352,-557.9962402,-887.2634766,-791.1554688,-1153.255273,-1141.468066,-1172.67168,-1416.52002,683.1581543,-749.7686035,-502.7546875,-526.2324219
X Mandibular notch CUR L 5,96.35827026,37.96469727,41.00823059,-21.45388489,45.08817139,41.93209839,33.62512512,32.88901978,34.72294312,95.55841064,97.94162598,-23.87334595
Y Mandibular notch CUR L 5,162.1877075,-70.50570679,-67.4362854,154.7432373,41.10667725,26.75318604,54.73348389,38.85558472,-58.38800659,148.1776245,-143.5714722,151.3272339
Z Mandibular notch CUR L 5,-797.6648926,-553.2394531,-882.9158203,-785.2196777,-1147.258789,-1135.561523,-1166.393555,-1411.504785,688.667041,-746.3338867,-499.0565918,-520.5618164
X Mandibular notch CUR L 4,94.25083618,36.75021362,39.81861877,-21.46470642,45.18392029,40.50878906,31.47202148,31.69940796,33.48635559,93.44649658,95.27049561,-23.4249939
Y Mandibular notch CUR L 4,163.988855,-69.34004517,-65.20040283,156.0181885,43.82565918,28.42007751,57.11690063,39.88947144,-56.55852051,149.9442871,-141.0847534,153.6415649
Z Mandibular notch CUR L 4,-793.5473633,-548.6230469,-878.4076172,-779.7171875,-1141.192676,-1129.519922,-1159.561719,-1406.394531,693.9742676,-742.8308105,-494.676416,-515.2717773
X Mandibular notch CUR L 3,92.20196533,35.40644531,38.56061707,-21.24742126,46.03598328,39.55035706,29.27447205,31.07298584,33.1850708,91.81290894,93.40697632,-22.85942688
Y Mandibular notch CUR L 3,165.9574951,-68.12346802,-62.89221191,158.0696411,46.54103088,30.68582458,60.66030273,41.55768738,-53.74268188,151.7237061,-138.2559082,156.6739258
Z Mandibular notch CUR L 3,-789.4940918,-544.3532227,-874.206543,-774.8050781,-1135.589453,-1124.074609,-1153.346289,-1401.594824,698.6081055,-739.317041,-490.5206055,-510.4904785
X Mandibular notch CUR L 2,90.91628418,34.42949219,37.35471191,-20.89533539,46.73662109,39.35884399,27.54302673,30.76481628,33.28370667,90.50737305,92.02346191,-22.286409
Y Mandibular notch CUR L 2,168.431311,-66.29924316,-60.51152954,160.4986206,49.03453369,33.03795776,64.33307495,43.68434143,-50.645224,153.5817749,-135.1559204,159.7918335
Z Mandibular notch CUR L 2,-786.4866211,-541.3338379,-871.2382813,-771.1130371,-1130.786523,-1119.74248,-1148.931055,-1397.70625,702.0625,-736.3063477,-487.113623,-506.5013672
X Mandibular notch end L,109.3329346,54.41715698,56.16279297,-4.347315979,64.67387085,58.05931396,47.35561829,47.18006897,50.96648865,105.8216187,113.2171631,-7.191253662
Y Mandibular notch end L,172.9726196,-52.28170776,-54.00587158,167.4897583,58.59592896,42.2546814,75.91431885,54.48004761,-41.08019714,164.3596436,-127.8199341,167.8159912
Z Mandibular notch end L,-793.4750488,-549.8548828,-879.3883789,-785.6160156,-1144.604297,-1132.766309,-1160.457715,-1408.123828,693.7181641,-742.6743164,-492.9851563,-522.5452637
X Mandibular notch CUR L 10,108.7960938,51.59917603,55.11511841,-6.768096924,62.90279541,58.01988525,48.46741638,46.60526123,48.93301086,106.6873047,112.3074463,-10.57529602
Y Mandibular notch CUR L 10,172.9781616,-53.2453125,-56.08417358,167.4069092,56.67530518,41.03728333,73.68497314,53.65396118,-41.06619568,162.0772217,-128.9125732,166.9508179
Z Mandibular notch CUR L 10,-798.2164063,-555.5041016,-885.3089844,-790.1344727,-1150.097949,-1136.699121,-1165.85918,-1412.261621,687.920752,-746.5437988,-497.632666,-526.0797852
X Mandibular notch CUR L 1,90.41465454,33.44730835,36.44321899,-20.36461639,47.94319153,39.5318573,26.00952148,30.71326904,33.56012878,89.44291382,90.77165527,-21.20332794
Y Mandibular notch CUR L 1,172.6410645,-63.2484436,-56.60325317,164.1015991,53.17663574,36.91209717,69.2847168,47.367099,-46.34327087,156.454541,-130.8752808,164.184082
Z Mandibular notch CUR L 1,-783.4329102,-539.0203125,-869.3692383,-767.8290527,-1126.190137,-1115.603809,-1144.93291,-1393.648926,705.7013184,-733.0765137,-483.8700684,-502.2725586
X Mandibular foramen R,38.43896484,-31.72238464,-33.18927307,-96.14450073,-27.40618591,-27.46946411,-33.68676147,-24.87329865,-28.5120575,42.63631897,50.15680237,-96.92661743
Y Mandibular foramen R,146.4708862,-92.26020508,-86.92491455,142.5898682,29.06434937,15.406604,36.38570251,27.3539032,-66.25411987,131.196167,-167.9955933,124.2832397
Z Mandibular foramen R,-841.062207,-580.157373,-909.8272461,-800.4227051,-1179.652637,-1164.204785,-1212.230859,-1441.25459,657.4461914,-789.1461914,-542.1292969,-533.7635742
X Mandibular foramen L,98.29307251,28.77900696,34.67556458,-36.28177185,27.44737244,30.21403198,31.8946991,17.67511444,28.62653198,93.42298584,100.253009,-39.09305725
Y Mandibular foramen L,147.5963257,-87.65261841,-87.19342041,144.9616333,27.31030579,18.74421082,34.49273376,27.59543457,-69.24328003,132.9596069,-160.518042,133.0019531
Z Mandibular foramen L,-825.7808594,-581.410791,-909.7538086,-815.2936035,-1181.990918,-1161.863184,-1203.617871,-1441.51416,657.6755371,-775.9857422,-526.8441895,-549.6303711
X Mandibular body CUR R 9,50.0380249,-25.77621155,-26.11291504,-86.38945923,-20.69327545,-16.97062988,-29.6501709,-22.85937958,-20.05448303,48.42473145,55.4937439,-90.03261108
Y Mandibular body CUR R 9,158.4051636,-78.50946655,-76.53499756,154.8608032,43.90090027,29.6277771,51.26358643,40.53810425,-54.72040405,140.8897827,-156.4390381,142.2107666
Z Mandibular body CUR R 9,-844.5503906,-586.2754883,-919.8148438,-805.9436035,-1179.075586,-1164.092676,-1216.677441,-1442.943359,652.1701172,-794.5322266,-547.571875,-540.0629395
X Mandibular body CUR R 8,48.22636414,-27.01083374,-26.85895996,-88.58509521,-22.34949036,-17.83978424,-29.98226929,-23.56495819,-21.13350372,47.19461365,56.37164307,-90.43158569
Y Mandibular body CUR R 8,151.7983643,-86.14317017,-83.79492798,148.1189331,35.05691833,21.46379395,42.8463623,33.190448,-61.95264282,134.350293,-163.7047485,133.637793
Z Mandibular body CUR R 8,-845.5842773,-587.4770508,-919.8373047,-806.502832,-1181.685938,-1166.306348,-1219.065723,-1445.276855,651.7166504,-794.5814453,-547.6253418,-540.9100586
X Mandibular body CUR R 7,49.54900513,-26.42381592,-26.67969666,-90.10706177,-23.43238831,-18.203508,-29.40809021,-23.16743927,-21.42220917,47.20398254,57.65536499,-90.24243164
Y Mandibular body CUR R 7,144.6136353,-93.84584351,-91.68639526,141.6285156,26.42425537,13.99901733,34.48479309,26.17042847,-69.25424805,127.8792603,-171.1336548,125.2351807
Z Mandibular body CUR R 7,-847.0556641,-589.4057129,-920.815918,-809.0973145,-1185.777148,-1169.596484,-1222.153418,-1448.963281,650.6690918,-795.4491211,-547.7383789,-543.1270508
X Mandibular body CUR R 6,51.50732422,-24.76627655,-24.92911682,-90.77492676,-23.40190277,-17.95376282,-27.86026306,-23.34141083,-21.58245239,48.05236206,59.40892334,-89.72764282
Y Mandibular body CUR R 6,137.5155151,-101.4048401,-100.0768616,134.4625732,17.89538269,6.811685944,25.94082947,18.44989014,-76.50106812,121.2607178,-178.6098267,117.7153564
Z Mandibular body CUR R 6,-849.1740234,-590.8154785,-921.5287109,-811.5864258,-1188.877051,-1172.249512,-1226.237207,-1450.458984,649.561377,-795.6086914,-548.0010742,-544.2662109
X Mandibular body CUR R 5,52.55238037,-23.16118164,-23.30914612,-90.57820435,-22.97278137,-17.75841675,-25.59466553,-22.26598206,-21.29725952,49.0553009,61.01784668,-89.10374756
Y Mandibular body CUR R 5,130.8470825,-108.2769165,-107.693396,127.1841919,10.29300308,-0.17005564,17.47750549,11.11738052,-83.4055603,114.8535889,-185.6485474,110.6787964
Z Mandibular body CUR R 5,-849.8662109,-591.1850098,-921.1754883,-813.7489258,-1188.380957,-1173.155566,-1226.970215,-1452.321094,648.4064941,-795.2538574,-547.3341309,-545.6335449
X Mandibular body CUR R 4,54.06633301,-20.722258,-21.24639587,-88.7024353,-21.48847656,-15.12893982,-22.43019714,-20.47494812,-20.21043549,50.78389587,63.25464478,-87.13753052
Y Mandibular body CUR R 4,124.3497314,-114.9631104,-115.0566528,119.9970215,2.443447876,-7.20337677,9.022839355,3.982774353,-90.78687744,108.2040649,-192.7009033,103.4354736
Z Mandibular body CUR R 4,-849.3932617,-590.0424316,-919.7699219,-815.2037109,-1189.405859,-1173.196875,-1227.650684,-1453.566406,647.8656738,-793.981543,-547.002832,-545.0595215
X Mandibular body CUR R 3,56.85775757,-16.60901031,-17.93628845,-85.67977905,-19.44696808,-11.98285446,-18.99313965,-17.86776886,-18.16073761,53.59518433,65.92109375,-83.65117188
Y Mandibular body CUR R 3,118.7313843,-120.662146,-121.5462158,113.3491455,-5.208312225,-14.27176361,1.682402611,-2.349753952,-97.78292847,101.9832397,-198.6119019,97.18925171
Z Mandibular body CUR R 3,-848.2425781,-588.6944336,-918.2338867,-815.5824219,-1188.816895,-1172.870703,-1226.131934,-1452.028027,648.5591797,-792.2224121,-544.6246094,-544.3682617
X Mandibular body CUR R 2,60.30493164,-11.58396225,-13.08019257,-81.8409668,-16.80619202,-8.681811523,-14.27300873,-13.8492157,-14.25275726,57.36582031,69.41973877,-78.4340332
Y Mandibular body CUR R 2,113.6978516,-125.9917847,-127.1969971,106.6884521,-12.34587555,-21.47078552,-4.416410065,-8.426359558,-104.3244019,96.09191895,-203.5813232,91.82149048
Z Mandibular body CUR R 2,-845.4595703,-586.2499023,-915.9839844,-814.7302246,-1185.915234,-1170.890527,-1222.375391,-1450.927637,649.9833984,-789.5537598,-541.0068359,-543.6514648
X Mandibular body CUR R 12,47.40139771,-28.12738342,-28.45211487,-89.58062744,-21.18734131,-14.41581421,-26.34153137,-23.4138092,-18.57336121,47.23294678,50.87204285,-92.25950928
Y Mandibular body CUR R 12,179.4498535,-55.86716309,-55.36829224,175.9548218,70.71173706,54.14884644,76.52058716,61.30945435,-34.15040588,161.0998413,-138.4442871,163.7022461
Z Mandibular body CUR R 12,-840.6110352,-581.9886719,-919.5539063,-800.0765625,-1172.641211,-1157.646777,-1207.572949,-1436.644238,658.0681641,-794.4989746,-546.9549805,-537.1510254
X Mandibular body CUR R 11,48.35239563,-26.25839844,-27.58501282,-88.9194458,-19.64156036,-15.14074402,-27.44725037,-22.47687683,-18.20211029,48.26398315,52.36594238,-91.54613647
Y Mandibular body CUR R 11,172.5875977,-63.23960571,-62.35900879,169.1705444,61.79438477,46.23599854,68.23791504,54.45742798,-40.86333008,154.1845215,-144.4544678,156.758728
Z Mandibular body CUR R 11,-842.8771484,-584.7177246,-920.9925781,-803.0214844,-1174.975098,-1159.830469,-1211.133887,-1438.736914,655.4302246,-795.3014648,-548.3992676,-539.2040039
X Mandibular body CUR R 10,49.07563477,-25.0927887,-25.93545227,-87.48810425,-19.94494934,-15.93840027,-28.34107971,-22.16960449,-18.65379639,48.86479492,54.31300049,-89.87572632
Y Mandibular body CUR R 10,165.2597412,-70.94852295,-69.50223389,161.7640259,52.86960449,37.94981079,59.69924927,47.44611816,-47.71237488,147.3247925,-150.3403931,149.736499
Z Mandibular body CUR R 10,-843.9017578,-585.8667969,-920.3664063,-804.6276855,-1176.685059,-1162.030664,-1213.833984,-1440.670313,653.3070801,-794.8700195,-547.850293,-540.003125
X Mandibular body CUR R 1,64.95718384,-5.313583374,-6.4600914,-75.80776978,-11.29057465,-4.462977982,-8.221711731,-8.995174408,-8.23125,62.63236084,74.34299316,-71.0026001
Y Mandibular body CUR R 1,109.053064,-130.4755737,-131.6284058,100.7920715,-18.44817657,-27.95254211,-9.849577332,-14.12182312,-109.7336182,90.97162476,-207.6302979,88.52276611
Z Mandibular body CUR R 1,-841.8640625,-582.4000977,-913.0729492,-814.319043,-1183.739453,-1167.934766,-1217.954395,-1448.913574,651.482959,-786.3419434,-536.9161133,-543.2408203
X Mandibular body CUR L 9,91.37471313,22.47673492,26.84120483,-46.24354858,24.99828339,22.35731201,21.35569763,16.11981964,19.34626007,89.09940186,94.8293457,-51.01928711
Y Mandibular body CUR L 9,156.7685181,-76.05827026,-75.71948242,155.1148193,40.10917053,30.72578125,50.05414124,38.91668701,-55.81923828,142.2773438,-152.8349854,146.8212769
Z Mandibular body CUR L 9,-833.5104492,-587.9578613,-919.544043,-815.3967773,-1183.822754,-1165.264844,-1209.091602,-1442.539746,652.8361328,-784.6075195,-536.5328613,-550.2327148
X Mandibular body CUR L 8,92.67470093,24.74473419,27.5367218,-45.60563049,23.58952179,22.16972656,23.08927155,16.8626236,20.66259308,90.35142212,96.17221069,-49.20331421
Y Mandibular body CUR L 8,149.5374146,-83.64915771,-82.9868103,148.6625488,31.52780457,23.28657379,41.34108276,32.03909912,-62.40797119,136.662085,-159.8961548,139.6847656
Z Mandibular body CUR L 8,-834.3467773,-588.6879395,-919.6944336,-817.4875977,-1186.423047,-1166.92627,-1210.965918,-1446.149316,651.9320313,-783.875,-536.1851074,-550.9928223
X Mandibular body CUR L 7,92.40027466,24.78381653,26.89856567,-46.30118713,21.47073669,22.48654327,23.52763367,16.41665497,21.16338043,90.70283203,97.30876465,-48.97149963
Y Mandibular body CUR L 7,142.9731812,-91.13421021,-91.27681274,142.1393799,23.79580688,15.30650177,32.47338867,25.60213928,-69.82839966,129.8178589,-166.8393555,131.5802368
Z Mandibular body CUR L 7,-836.8895508,-589.625293,-920.9040039,-820.7458008,-1190.452832,-1169.527441,-1214.532324,-1450.030176,650.8840332,-783.4343262,-537.1498047,-552.6631348
X Mandibular body CUR L 6,92.59529419,23.87127075,26.31664734,-46.62909851,20.33566742,22.07480621,23.02138672,16.94225006,21.12418213,89.88829956,98.31379395,-47.74940796
Y Mandibular body CUR L 6,136.4564209,-98.26411133,-99.60194092,135.1975708,15.0029129,7.51011734,24.08799133,18.28550262,-77.17526245,122.7080444,-173.9807129,123.6166138
Z Mandibular body CUR L 6,-838.877832,-590.710498,-921.9706055,-823.8530273,-1192.320703,-1172.79668,-1217.037988,-1451.796094,649.6856445,-783.5570801,-537.2442871,-554.2090332
X Mandibular body CUR L 5,92.5673584,23.31511383,25.10218964,-47.27467346,20.1461792,22.05210114,22.40066376,15.85902405,20.37261505,89.23286133,98.58354492,-47.17363892
Y Mandibular body CUR L 5,130.021936,-105.0255005,-107.165332,128.0102783,6.779807281,-0.486626959,16.72609863,11.19365768,-84.31508179,115.9237305,-181.136499,115.6120361
Z Mandibular body CUR L 5,-839.4670898,-590.8883789,-921.5789063,-825.5529297,-1192.523047,-1173.51748,-1218.983496,-1452.792578,648.2683105,-784.3466309,-537.1902832,-555.2937012
X Mandibular body CUR L 4,90.90744019,21.49078674,22.72920074,-48.66776733,17.7607605,19.4141861,20.72767181,13.40598297,18.99874268,88.00026855,98.08370361,-46.80464783
Y Mandibular body CUR L 4,123.8855591,-111.5871948,-113.9975708,120.8307617,-1.029941559,-7.801327515,9.550424957,4.728921509,-91.65435791,109.0922729,-188.3460815,107.7946533
Z Mandibular body CUR L 4,-839.6341797,-590.0999023,-920.4092773,-825.85,-1193.696582,-1175.063574,-1222.008789,-1453.67373,647.8225098,-784.9521484,-537.1583496,-554.6362305
X Mandibular body CUR L 3,87.3109436,18.56103516,19.27180176,-50.31576233,13.8585083,16.94173584,16.19883423,10.63126373,16.24801483,85.64439087,96.00147095,-48.43910217
Y Mandibular body CUR L 3,118.461853,-118.0628662,-120.3917236,113.4091675,-7.921456909,-15.2098053,2.713528252,-1.668099022,-98.82903442,102.3575012,-195.2411621,100.4811768
Z Mandibular body CUR L 3,-839.5069336,-588.4529785,-918.6958984,-825.1421875,-1191.395215,-1173.574023,-1221.51123,-1452.144336,647.715332,-784.1554199,-536.1888184,-553.3947266
X Mandibular body CUR L 2,83.23323364,14.78930969,14.5398056,-53.68521118,9.245478058,13.588237,10.5666626,6.693904114,11.40078049,81.74150391,92.01376343,-51.24515381
Y Mandibular body CUR L 2,113.419751,-124.1240723,-126.1977783,106.8905029,-14.05162964,-21.83700256,-2.8697855,-7.753984833,-104.694519,96.21547241,-200.8677734,94.68748169
Z Mandibular body CUR L 2,-838.4793945,-585.782373,-916.5583984,-822.2478516,-1188.391113,-1171.14541,-1219.094922,-1451.02373,649.3458496,-783.399707,-534.6898926,-550.1847656
X Mandibular body CUR L 12,89.60570068,18.20539703,29.00447083,-43.95542603,27.96029968,23.00995789,16.60438843,16.14656219,19.26065521,90.02931519,93.95650635,-51.08604431
Y Mandibular body CUR L 12,179.5653564,-51.772052,-54.29992065,176.6098755,68.39400024,52.54371948,76.91088257,61.36086426,-36.27838745,161.8730225,-131.2220337,167.2050781
Z Mandibular body CUR L 12,-830.1955078,-583.7114258,-918.5733398,-810.5654785,-1176.736816,-1159.950684,-1201.93877,-1436.374121,658.5561035,-783.4554688,-535.6974121,-548.0550293
X Mandibular body CUR L 11,90.68057251,18.73849487,27.57655334,-46.28736572,26.25230713,21.63615112,18.20056915,15.02834473,18.03804321,90.11950073,93.65363159,-51.57837524
Y Mandibular body CUR L 11,171.7474365,-60.35379639,-61.71676025,169.4428833,59.12357788,44.8915863,67.77834473,53.72398071,-42.96447449,154.8783691,-138.508374,160.5104614
Z Mandibular body CUR L 11,-831.7979492,-585.8799805,-919.8966797,-813.2455078,-1180.701465,-1161.334961,-1204.842969,-1438.598535,656.1500977,-785.1054199,-537.0366699,-549.4908203
X Mandibular body CUR L 10,90.55072632,19.07008667,26.38739319,-46.74909668,24.86608582,22.01252594,19.10138397,15.13704376,18.27012634,89.36435547,93.93453979,-52.41097412
Y Mandibular body CUR L 10,164.2382813,-68.82634277,-68.84141235,161.922522,49.49109497,37.46738281,58.69155273,46.11116028,-49.57595215,148.0003906,-145.8100342,153.6052246
Z Mandibular body CUR L 10,-833.1071289,-586.6623535,-919.8691406,-814.4999023,-1182.245996,-1163.05791,-1207.189551,-1440.17334,654.205127,-785.7292969,-537.2239746,-549.5387207
X Mandibular body CUR L 1,77.77698364,9.709912109,8.816596222,-59.46274414,2.535607529,8.702191162,4.404297256,2.216030884,4.922255325,76.02349243,86.34448853,-56.29998779
Y Mandibular body CUR L 1,109.1130371,-129.2514038,-130.9969604,102.0083557,-18.55715179,-27.24028015,-8.757292938,-13.44951935,-109.1774414,91.09205322,-205.5733398,90.06004639
Z Mandibular body CUR L 1,-837.902832,-582.2405273,-913.4389648,-818.8479004,-1185.512305,-1168.061035,-1216.725977,-1448.822656,651.2874512,-782.8070313,-533.7600098,-546.7091309
X M3 / M4 R,41.77351685,-24.95495758,-24.56700592,-86.17099609,-27.40713196,-21.74032898,-34.02018433,-27.97939453,-22.95625763,41.91762695,49.33106689,-85.45765991
Y M3 / M4 R,130.290625,-106.1175903,-100.8325195,126.5213501,18.0305481,6.017551804,25.19141846,15.79589081,-78.6380249,120.3327759,-177.5776001,119.4922241
Z M3 / M4 R,-819.2174805,-555.5042969,-890.2039063,-783.844043,-1160.867383,-1146.460059,-1196.033398,-1427.46748,674.5359375,-773.6842773,-522.5021973,-518.065332
X M3 / M4 L,88.53873291,26.05647583,25.83407593,-37.70013428,28.31423645,26.70270691,22.32948303,20.18898163,21.37027588,86.61801147,92.13021851,-39.17788696
Y M3 / M4 L,131.8489502,-102.3075134,-99.35161133,129.5833862,14.27479553,5.517225266,25.6147583,16.42768707,-79.34116821,121.920459,-170.852002,124.5917725
Z M3 / M4 L,-807.8588867,-556.812207,-890.7652344,-794.1763672,-1164.130371,-1147.830273,-1186.249609,-1427.950391,674.5860352,-762.1674805,-510.8844727,-529.6516113
X M2 / M3 R,43.0815094,-21.63996887,-23.1045578,-83.81248169,-26.19706116,-21.21989746,-32.0694519,-26.91134033,-22.74874268,42.37870483,50.82268982,-82.60327759
Y M2 / M3 R,119.3649536,-117.6135132,-111.5083374,114.3632935,5.333813858,-5.636436081,10.93086624,4.434354401,-88.80581055,109.9258301,-187.6662964,108.5223999
Z M2 / M3 R,-816.6257813,-550.8208496,-886.3897461,-782.5946289,-1156.319824,-1142.871875,-1192.012695,-1424.763379,676.6575684,-769.8254883,-517.4884277,-514.6419922
X M2 / M3 L,86.43223877,25.2801712,24.56596527,-37.29422913,26.44480896,25.89877014,19.91694794,19.74146271,21.03130341,84.72756958,91.62819824,-37.87860718
Y M2 / M3 L,120.3800537,-114.4878174,-110.1212646,116.9154541,1.739076233,-6.601222229,12.14504318,4.926173782,-89.2638916,111.353479,-181.1120483,113.1436279
Z M2 / M3 L,-805.8650879,-551.9754395,-886.8162109,-792.7069824,-1160.966016,-1142.779492,-1185.498047,-1425.569141,676.7288086,-758.7291992,-506.3304688,-526.4505859
X M1 / M2 R,44.92355042,-18.23285217,-20.6497406,-80.24163818,-23.93953705,-18.69145966,-29.14250488,-24.15727997,-21.62701874,43.17897034,52.61726685,-78.13157349
Y M1 / M2 R,108.9544067,-128.495752,-122.2273926,103.3652344,-6.955883026,-16.62819824,-2.422849083,-6.525201416,-100.1177429,99.71853638,-196.8455078,97.18461914
Z M1 / M2 R,-812.8611328,-544.993457,-881.2769531,-779.9474121,-1150.999316,-1137.31709,-1185.739453,-1420.313379,680.2802734,-764.031543,-511.8086914,-510.8379883
X M1 / M2 L,83.43823853,23.28798828,22.68860626,-39.88364563,23.53106384,23.44363708,16.7427887,17.69469604,18.84949646,82.15348511,90.23213501,-37.20375366
Y M1 / M2 L,109.4327026,-124.9858521,-121.0407471,105.6967896,-11.2632782,-18.46210938,-0.972161961,-6.767087555,-100.0301208,101.8618408,-191.4868652,101.8858398
Z M1 / M2 L,-803.1148438,-546.6043945,-881.6490234,-789.6852051,-1154.983105,-1137.937598,-1180.804297,-1421.12334,680.2875488,-754.5405762,-501.7112305,-521.0175781
X Infradentale,64.02645874,4.558765793,2.599524689,-58.9664978,-3.912555695,1.079876995,-6.724547577,-2.587879181,-1.448673248,60.10345459,71.18639526,-47.93002625
Y Infradentale,70.18447266,-172.6776001,-168.5870972,57.025,-57.97952881,-62.79614868,-54.3442688,-49.17500916,-145.0836914,58.81512451,-236.1640381,54.1746582
Z Infradentale,-804.6733398,-537.1702148,-872.2049805,-785.6459961,-1137.624805,-1124.807031,-1169.747949,-1411.225,693.4731445,-744.4143555,-488.2037109,-500.7535645
X Incisor (superior) R,54.57694702,-2.722982788,-4.530655289,-63.31402588,-9.16847229,-6.273205185,-14.34246216,-7.824450684,-7.58553772,52.87526855,62.08491211,-54.12261963
Y Incisor (superior) R,71.74147339,-169.7118042,-164.8609863,57.29844971,-49.55361633,-57.40193481,-48.24295349,-44.12331238,-138.7981567,66.01450806,-229.6708252,60.92605591
Z Incisor (superior) R,-795.6661621,-527.4719238,-863.3592773,-772.4083008,-1128.821777,-1118.053906,-1159.776465,-1403.827539,700.4275391,-739.2334961,-482.1039063,-492.2099609
X Incisor (superior) L,67.70982666,11.15352478,10.02106934,-50.56016235,4.480820847,8.284437561,-1.163004112,4.655561066,5.097299576,63.85648804,75.28406982,-41.65181274
Y Incisor (superior) L,71.70356445,-168.8268066,-165.9111694,57.89570313,-51.13868408,-57.70961914,-46.85643311,-43.99916992,-139.0307373,66.39718018,-228.117041,62.63952637
Z Incisor (superior) L,-792.2696289,-527.8401855,-862.1005859,-774.7214844,-1130.403613,-1117.444629,-1158.578906,-1404.909766,700.1523438,-736.1256836,-479.352002,-494.6398438
X Gnathion,70.94927368,2.428573227,1.421438313,-67.08569336,-4.58621788,2.46404686,-1.625313759,-3.317689514,-1.587591839,68.60423584,79.91871338,-62.50947266
Y Gnathion,106.1019165,-133.0467651,-134.5910156,98.72797241,-22.88148499,-31.2719574,-14.89403534,-18.30697327,-113.6744629,87.64296265,-210.1105225,86.71011353
Z Gnathion,-837.8875977,-578.651709,-910.8295898,-814.9955566,-1182.055664,-1165.594922,-1214.32334,-1446.756641,653.1928223,-782.1447266,-532.5979492,-542.4477051
X Coronoid process origin R,37.47531128,-32.02156982,-33.13033142,-91.38182983,-33.00009155,-28.47584229,-39.09590149,-32.57874756,-27.79662476,37.17257385,45.55368652,-90.30020142
Y Coronoid process origin R,128.0800293,-107.4643433,-104.5843384,121.2546631,5.601885986,-6.063537598,9.778425598,4.048204422,-87.25661011,112.1607056,-187.6242676,107.6536377
Z Coronoid process origin R,-822.7128906,-557.5623047,-892.4020508,-785.3913086,-1162.169824,-1149.090625,-1198.497852,-1429.868945,672.8752441,-774.0106445,-524.773291,-517.0161621
X Coronoid process origin L,93.64320068,33.29703064,33.16737366,-31.62749329,33.00618896,32.4775177,29.06127014,26.1978363,27.50280457,90.64835205,99.20939941,-32.35200806
Y Coronoid process origin L,131.5011597,-102.812915,-103.6969849,124.2053467,1.663452148,-7.505189514,12.70511398,4.630229187,-88.01607666,111.5694092,-178.9083984,112.9096924
Z Coronoid process origin L,-808.0134277,-559.627002,-891.6682617,-798.5169434,-1167.621094,-1149.817188,-1188.11709,-1431.126074,672.7132813,-760.3665039,-509.3929688,-531.8101074
X Coronoid process head R,25.16859131,-38.17546692,-38.19388123,-88.72243042,-40.748703,-30.04417725,-53.98359375,-37.82234802,-34.76105042,23.56662903,24.30327301,-99.74263916
Y Coronoid process head R,174.791748,-64.49541626,-52.58202515,165.9737183,63.40446777,44.01306458,74.19384155,53.04642944,-38.30409241,157.785376,-134.3211548,160.5910278
Z Coronoid process head R,-798.555957,-536.5030762,-871.8150391,-748.4052734,-1120.951563,-1110.015137,-1154.927441,-1388.733691,706.4263184,-746.6817383,-499.8682129,-479.7760742
X Coronoid process head L,90.4184082,32.65440063,36.02838745,-20.08569946,50.01891174,39.70596924,24.56422119,31.05563354,34.12328796,88.94024048,89.87645264,-19.75148468
Y Coronoid process head L,177.337085,-60.41328735,-52.27940063,168.0534546,58.7067688,41.79380798,74.77794189,52.04401855,-41.31538696,159.9556396,-125.926001,169.2844116
Z Coronoid process head L,-780.4856445,-537.7512695,-869.4986328,-765.6872559,-1124.114746,-1113.849512,-1142.465039,-1390.556836,708.4504883,-730.0415039,-481.509375,-499.6106934
X Coronoid process CUR R 9,28.07345581,-35.00948181,-35.90444336,-86.68084717,-36.74464722,-27.63140564,-47.78633423,-34.09652405,-29.9260498,27.44216614,30.49263306,-92.62318726
Y Coronoid process CUR R 9,158.0731079,-79.03745117,-67.63770142,150.2948486,46.25264587,28.99300537,54.4295105,37.21087341,-54.33392334,145.6088379,-147.7878052,146.1221802
Z Coronoid process CUR R 9,-791.3672363,-531.9756836,-866.1619141,-748.2993164,-1120.849121,-1110.565039,-1151.27959,-1390.778027,706.7275879,-747.3686523,-495.767627,-481.9523438
