Name,CW_M11977_Mandible,CW_NR1328_Mandible,CW_NR1609_Mandible,CW_M8752_Mandible,NHNW_B71_Mandible,CW_JM18942,NHNW_JM8466_Mandible,NHNW_SNC2_Mandible,SHNW_NR1326_Mandible,SHNW_M8827_Mandible,SHNW_M8774_Mandible,SHNW_M8951_Mandible
X Mandibular notch CUR L 10,109.0388306,51.0157196,55.53538208,-6.143440247,62.6710144,58.03174438,48.410495,46.7593689,49.26043396,106.5852295,112.1553711,-10.58516846
Y Mandibular notch CUR L 10,173.0483032,-53.20310669,-56.12987671,167.2293823,56.58417969,40.80765381,73.7546814,53.37211304,-41.39599609,162.2006104,-128.7844482,166.855603
Z Mandibular notch CUR L 10,-797.8342285,-555.7385742,-885.2617188,-790.5364258,-1150.514453,-1137.330371,-1165.629492,-1412.121387,687.5666504,-746.4828613,-497.7065918,-526.2466797
X Mandibular notch CUR L 1,90.71690063,33.22901001,36.38318176,-20.54076233,48.11836548,39.43999023,25.99952698,30.65016174,33.35994263,89.20826416,90.70918579,-21.20464783
Y Mandibular notch CUR L 1,173.0600708,-62.84351807,-56.34992676,163.9529053,53.44165649,36.34107056,69.09512939,47.34276123,-46.38337708,156.6099854,-130.605896,164.1999512
Z Mandibular notch CUR L 1,-783.1527344,-538.3962891,-869.4446289,-767.9395508,-1125.864355,-1115.636328,-1145.131738,-1393.656836,705.5170898,-733.2446777,-483.7581543,-502.4841309
X Mandibular foramen R,39.36087341,-31.48710327,-33.10271301,-95.8710022,-27.33579407,-27.43415833,-34.11413879,-24.68358307,-28.81011963,43.32918701,49.52951965,-97.48952026
Y Mandibular foramen R,146.5065063,-92.21699829,-86.33848877,142.5824585,30.39736938,15.42628174,36.36876221,27.38166504,-66.58499146,130.8079102,-168.148938,124.5264648
Z Mandibular foramen R,-841.4207031,-580.1341309,-909.9331055,-800.9008789,-1178.527051,-1164.224902,-1211.90752,-1441.155664,658.2334961,-789.3730957,-541.8945313,-533.1892578
X Mandibular foramen L,98.55571899,28.49718018,33.89327087,-36.12423706,26.16780396,29.72227783,31.94398193,17.39240417,28.63357239,93.52126465,100.852832,-38.55851746
Y Mandibular foramen L,147.5582153,-87.70036621,-86.89493408,144.4400269,26.57284241,18.75378418,34.52766113,27.5614502,-69.0736145,133.0290161,-160.3774658,133.6414307
Z Mandibular foramen L,-825.6486328,-581.4291504,-909.79375,-815.7514648,-1182.876563,-1161.858105,-1203.521777,-1441.199707,657.3347656,-776.3350098,-526.8476563,-550.1547852
X Mandibular body CUR R 9,50.1332489,-25.79386597,-25.82520752,-86.77614136,-20.69975128,-17.3156662,-29.45361938,-22.93628845,-19.88444214,48.07842407,55.40262451,-89.81382446
Y Mandibular body CUR R 9,157.9934814,-78.12277832,-75.78651123,153.6178467,44.49180908,29.9858429,51.11652222,40.6405365,-54.67285156,139.9071167,-156.4303467,140.912146
Z Mandibular body CUR R 9,-844.1060547,-586.2419922,-919.6352539,-805.9909668,-1179.100586,-1164.472754,-1216.48584,-1442.98291,652.3694336,-794.6375977,-547.7979492,-539.7630859
X Mandibular body CUR R 8,48.44605713,-27.14358521,-26.33252258,-88.95465088,-22.03150787,-18.22446442,-29.74852295,-23.57435455,-21.35918121,47.04532166,56.17298584,-90.1343689
Y Mandibular body CUR R 8,151.416626,-85.98970337,-83.03426514,147.2928711,36.18311462,21.59454803,42.88204041,33.28444214,-61.81245117,133.5127808,-163.6877563,132.876123
Z Mandibular body CUR R 8,-845.1214844,-587.6478027,-919.4766602,-806.6069824,-1181.271484,-1166.577148,-1218.905078,-1445.253516,651.5127441,-794.7146973,-547.8549316,-541.1643066
X Mandibular body CUR R 7,49.89744873,-26.57085571,-26.30896606,-89.86820679,-22.8672821,-18.50480652,-29.77796936,-23.0532486,-21.45176392,47.46559448,57.70899048,-90.25599976
Y Mandibular body CUR R 7,144.3276367,-94.11105347,-91.25418701,140.8671021,28.05046082,13.89480743,34.57475281,26.12675781,-69.08743286,127.2765747,-171.1065918,124.8978516
Z Mandibular body CUR R 7,-846.5754883,-589.4882813,-920.6138672,-809.3061523,-1184.390332,-1169.982617,-1221.644434,-1448.652344,650.6635254,-795.3081543,-547.6619141,-543.0399902
X Mandibular body CUR R 6,51.65837402,-24.77843475,-25.16898499,-90.334375,-23.02176819,-18.29774323,-28.59552917,-23.02566071,-21.36860657,48.53463745,59.36727905,-90.00861206
Y Mandibular body CUR R 6,137.2802856,-101.9433044,-100.0193176,133.8001953,20.46611023,6.410943604,26.36645203,18.43158722,-76.34376831,120.8719116,-178.6776489,117.5240967
Z Mandibular body CUR R 6,-848.7486328,-590.9188965,-921.5998047,-811.5739746,-1188.783887,-1172.621387,-1225.703418,-1450.294434,649.6355957,-795.5817871,-548.0098145,-544.5873047
X Mandibular body CUR R 5,52.60554199,-23.203685,-23.3938446,-89.99189453,-22.63468475,-17.74499207,-26.00131836,-22.21439209,-21.27961426,49.29322815,60.81113892,-88.9729126
Y Mandibular body CUR R 5,130.767981,-108.9673462,-107.6679443,126.9449951,11.87498779,-1.054527378,17.87365875,11.154319,-83.309021,114.6224854,-185.8165283,110.4880493
Z Mandibular body CUR R 5,-849.7259766,-591.1933594,-921.2084961,-813.7712891,-1188.038477,-1173.578223,-1226.748047,-1452.317383,648.3887695,-794.977002,-547.5547363,-545.2439453
X Mandibular body CUR R 4,54.13510742,-20.8360733,-21.16354828,-88.32207642,-21.98482819,-14.42537384,-23.20549164,-20.49593811,-20.30750427,51.41819458,63.065271,-87.12698975
Y Mandibular body CUR R 4,124.487915,-115.6936646,-115.0413452,120.0014893,3.131298447,-7.996183777,9.364987183,4.108734512,-90.8199707,108.0369629,-192.934314,103.4154663
Z Mandibular body CUR R 4,-849.3024414,-590.020752,-919.7794922,-815.1040527,-1189.477344,-1174.412402,-1227.729199,-1453.564844,647.852832,-794.7849609,-547.1246582,-544.9910156
X Mandibular body CUR R 3,56.86741333,-16.76229095,-17.57185974,-85.79699097,-20.06673431,-11.95338821,-19.5103302,-17.88908386,-18.28725433,54.06170044,65.87634277,-83.47680054
Y Mandibular body CUR R 3,118.9932617,-121.2288696,-121.437207,113.516687,-4.705126953,-14.98299408,2.101594162,-2.219789886,-97.82548828,102.1355835,-198.793103,97.35076904
Z Mandibular body CUR R 3,-848.1548828,-588.6712891,-918.112793,-815.598584,-1188.94043,-1172.810059,-1226.344727,-1451.958691,648.5482422,-792.4028809,-544.6221191,-544.395459
X Mandibular body CUR R 2,60.34259033,-11.4360939,-12.82323303,-82.22530518,-16.66802063,-8.755334473,-14.91809998,-13.70665894,-14.39827576,57.62424316,69.57162476,-78.36334229
Y Mandibular body CUR R 2,113.9552856,-126.105249,-127.188269,106.8503662,-11.7328949,-21.88926086,-4.242329788,-8.168876648,-104.5176025,96.15264282,-203.6573853,92.02952271
Z Mandibular body CUR R 2,-845.4773438,-586.179834,-915.8869141,-814.8095215,-1186.106836,-1170.790137,-1222.67959,-1450.981445,649.9339355,-789.3087891,-540.8619629,-543.6524902
X Mandibular body CUR R 12,47.41487122,-28.05629578,-28.78120728,-89.32935181,-21.08227539,-14.3258728,-26.58311462,-23.62963409,-18.77591553,47.49829407,50.72637329,-92.46416016
Y Mandibular body CUR R 12,179.3289063,-55.61377563,-55.27827148,175.5828491,70.42125244,54.52128906,76.24539185,61.51333008,-33.96472473,160.9256714,-138.222522,163.3948486
Z Mandibular body CUR R 12,-840.9530273,-582.4132324,-919.668457,-800.707373,-1172.829785,-1157.596484,-1208.289941,-1436.977344,657.8629883,-794.4708496,-547.2334961,-537.3333984
X Mandibular body CUR R 11,48.3679657,-26.3831543,-27.80673828,-88.84257202,-19.57098999,-15.1936264,-27.69841309,-22.6464325,-18.11960144,48.35661621,52.15560303,-91.65373535
Y Mandibular body CUR R 11,172.3360718,-62.67929077,-62.35791016,167.7469238,62.03859863,46.63946228,67.91364746,54.57639771,-40.79048767,153.6174438,-144.3255005,156.0449829
Z Mandibular body CUR R 11,-842.8172852,-584.7008301,-921.1151367,-803.4957031,-1174.908594,-1159.918555,-1211.247168,-1438.931445,655.639502,-795.3334473,-548.4595703,-539.5403809
X Mandibular body CUR R 10,49.13269653,-25.03454742,-25.83197937,-87.07971802,-19.97152557,-16.04883728,-28.30820618,-22.39913788,-18.43117676,48.81109314,54.3932373,-89.72531128
Y Mandibular body CUR R 10,164.9307129,-70.26123047,-69.16254272,160.3855347,53.06467896,38.33752441,59.52506104,47.61551819,-47.62846069,146.4758911,-150.1528809,148.5412598
Z Mandibular body CUR R 10,-843.437207,-585.4472656,-920.3841797,-805.1515625,-1176.516602,-1162.113477,-1214.030176,-1440.97998,653.5128906,-795.0553711,-547.831543,-540.0523438
X Mandibular body CUR R 1,64.71629639,-5.332024384,-6.6501091,-75.90544434,-11.35488892,-4.281353378,-8.62545929,-9.114966583,-8.316693878,62.68117065,74.37532959,-71.00853882
Y Mandibular body CUR R 1,109.1157471,-130.5397705,-131.9880005,101.2353149,-18.37206116,-27.98251038,-9.443471527,-13.98184814,-109.7810669,90.88029785,-207.9191895,88.89459839
Z Mandibular body CUR R 1,-842.078125,-582.3958984,-913.0890625,-814.3861816,-1183.686328,-1167.902051,-1218.193457,-1448.960352,651.5133301,-786.2804688,-536.7638184,-543.1727051
X Mandibular body CUR L 9,91.14243164,23.04344482,26.61459656,-46.28989563,24.6977478,22.56913147,21.72159729,15.95527191,19.41846466,89.49470825,95.00072021,-50.33014832
Y Mandibular body CUR L 9,157.1927368,-76.43011475,-77.24939575,153.8187256,39.64372253,31.0695282,49.3307373,39.3364502,-56.0633606,139.5949829,-153.4575439,144.2474365
Z Mandibular body CUR L 9,-833.1839844,-588.1374512,-919.2176758,-815.4979492,-1183.583496,-1165.645996,-1209.253027,-1442.18584,652.7834961,-783.9405273,-536.485791,-550.2330566
X Mandibular body CUR L 8,92.26477661,24.51040497,26.93938599,-45.61065674,23.35344086,22.45451355,23.24794769,16.62917938,20.43519287,90.74443359,96.60482788,-49.04811401
Y Mandibular body CUR L 8,150.0311646,-84.01881714,-84.79603271,146.6842773,30.95968628,23.60653076,40.5943512,32.54681702,-62.83170776,133.6657349,-160.4709229,136.4457764
Z Mandibular body CUR L 8,-833.8789063,-588.6257324,-919.5838867,-818.3646484,-1186.580957,-1167.074023,-1211.314844,-1445.548242,652.0907227,-783.728418,-536.4087402,-551.2450684
X Mandibular body CUR L 7,91.86672363,24.06022339,26.18322144,-46.49615479,21.69314728,22.58356781,23.91034546,16.3141037,20.69419556,90.01358643,97.69677124,-48.96784668
Y Mandibular body CUR L 7,143.5532349,-91.30500488,-92.39290161,140.1314453,23.51190948,15.52976837,32.64189148,26.13475342,-70.64335938,128.0519409,-167.0723022,129.2710327
Z Mandibular body CUR L 7,-836.1254883,-589.5459473,-920.7495117,-821.8623047,-1190.841211,-1169.570898,-1215.51582,-1449.604492,650.8079102,-783.8952637,-537.0270508,-552.8382813
X Mandibular body CUR L 6,92.21118164,23.64577942,25.88723755,-47.01933899,20.53070679,22.02176971,23.83792114,16.5772171,20.77509766,89.5593811,98.3520752,-47.85808105
Y Mandibular body CUR L 6,137.303772,-98.38029175,-100.0966492,133.1077026,14.8523468,7.650343323,24.67698059,18.74931946,-78.14415283,121.972876,-174.142395,121.9642334
Z Mandibular body CUR L 6,-838.3441406,-590.6560059,-921.9352539,-824.3182617,-1192.358398,-1172.531738,-1218.026758,-1451.490137,649.6079102,-783.7026855,-537.4167969,-554.2599609
X Mandibular body CUR L 5,92.20357666,23.25012512,24.89858856,-47.72165833,19.73465424,21.85225525,23.00959015,16.04549255,20.59589233,88.9750061,98.89628906,-47.46911011
Y Mandibular body CUR L 5,130.9306885,-105.235022,-107.4262329,126.5574341,6.700421143,-0.29132452,16.78451385,11.51717453,-85.05610352,115.4351563,-181.2859009,114.7269287
Z Mandibular body CUR L 5,-839.3268555,-590.911084,-921.5958984,-825.46875,-1192.549609,-1173.360352,-1219.008398,-1452.583691,648.0746094,-784.1680176,-537.2098145,-554.9256836
X Mandibular body CUR L 4,90.91830444,21.81806793,22.92145081,-49.03128662,17.44668121,19.37090302,20.95569611,13.42881317,19.23476715,87.63155518,98.38435059,-47.06860352
Y Mandibular body CUR L 4,124.8378662,-111.9305664,-114.2799561,119.9009644,-0.881911755,-7.630825043,9.716493225,5.072519684,-92.15099487,108.8776611,-188.4528564,107.6454834
Z Mandibular body CUR L 4,-839.5363281,-589.8892578,-920.4179688,-825.7327148,-1193.826758,-1175.013379,-1221.759375,-1453.651758,647.799707,-784.8847656,-537.0116211,-554.5432617
X Mandibular body CUR L 3,87.89424438,18.97016296,19.17998047,-50.43833008,14.16396637,16.70247803,16.5326416,10.41641769,16.36202698,85.2255127,95.96888428,-48.76046448
Y Mandibular body CUR L 3,119.1619751,-118.4069458,-120.5443481,112.8165527,-7.998241425,-15.01652374,2.834268761,-1.299501705,-99.06369019,102.3735779,-195.1484741,100.9423462
Z Mandibular body CUR L 3,-839.6020508,-588.5373047,-918.6498047,-825.0743164,-1191.358789,-1173.505957,-1221.308789,-1452.035059,647.732959,-784.0669434,-536.2498047,-552.9785156
X Mandibular body CUR L 2,83.59193726,15.1256485,14.32618713,-54.14025269,9.268450165,13.24313507,11.1262619,6.41253891,11.21364365,81.21710205,92.09685059,-51.68831177
Y Mandibular body CUR L 2,114.1659424,-124.288147,-126.1971191,106.7652344,-13.92764587,-21.7000412,-3.019215393,-7.438259125,-104.6866455,96.29196167,-200.8195923,95.06556396
Z Mandibular body CUR L 2,-838.5255859,-586.0561523,-916.4646484,-821.8124023,-1188.411328,-1171.070508,-1218.857227,-1451.050098,649.4102539,-783.347168,-534.6766113,-550.1165039
X Mandibular body CUR L 12,89.70140381,18.26795044,28.61299133,-44.34334717,27.73591309,22.86329803,16.38055573,16.23897858,19.30734558,89.85773315,93.60370483,-51.21813965
Y Mandibular body CUR L 12,179.9763306,-51.91379395,-54.82313232,176.624939,68.17192993,52.74842529,76.55960083,61.56234131,-36.23674316,161.2305176,-131.3154053,166.6771606
Z Mandibular body CUR L 12,-829.9536133,-583.7822754,-918.3496094,-810.907959,-1176.548535,-1159.88457,-1201.581348,-1436.451465,658.5525879,-783.6189453,-535.512207,-548.1412109
X Mandibular body CUR L 11,90.46945801,18.72631531,27.16061707,-46.12744141,26.30671082,21.79053192,18.49909973,15.0585144,18.04524078,90.21027832,93.81549072,-51.91112671
Y Mandibular body CUR L 11,172.4151978,-60.79633789,-62.39981689,169.0296753,58.89671021,45.02796021,67.37637939,53.93999634,-43.04225769,153.4935303,-138.6877686,159.3012817
Z Mandibular body CUR L 11,-831.7063477,-586.0716797,-919.6571289,-812.7793457,-1180.957715,-1161.116602,-1204.671484,-1438.630176,656.1406738,-785.5014648,-537.4558594,-549.4398438
X Mandibular body CUR L 10,90.78059082,19.32529297,25.89076843,-46.79978027,24.83932495,21.91998901,19.44656067,15.04582367,18.20299072,88.94013672,93.82230225,-52.48071289
Y Mandibular body CUR L 10,164.573584,-69.53948364,-69.89353638,161.4956421,49.12189941,37.66162109,58.28517456,46.34784546,-49.70144348,145.9621704,-146.301709,151.6924438
Z Mandibular body CUR L 10,-833.1449219,-586.9853027,-919.53125,-814.1766602,-1182.299805,-1163.085059,-1207.568848,-1439.990234,654.336084,-785.1268066,-537.2743164,-549.4397949
X Mandibular body CUR L 1,77.77583618,10.05584488,8.869477844,-59.71539307,2.558386993,8.23145752,4.774219131,2.100736809,5.267821121,75.59054565,86.56529541,-56.28070679
Y Mandibular body CUR L 1,109.9635742,-129.3015259,-131.4324219,101.5959351,-18.64295502,-27.04958496,-8.69799881,-13.18553925,-109.652063,91.23851929,-205.5718506,90.23448486
Z Mandibular body CUR L 1,-837.7915039,-582.3728027,-913.3633789,-818.6453125,-1185.548145,-1167.88877,-1216.547461,-1448.832031,651.2921875,-782.8050293,-533.7984863,-546.576709
X M3 / M4 R,41.57914124,-25.12183533,-24.66612549,-86.4543335,-27.59671326,-21.81287384,-33.63023987,-27.57713013,-22.95959473,41.46535339,49.36906128,-84.95217896
Y M3 / M4 R,130.7201538,-105.9275269,-100.4859863,126.109082,18.0063736,6.490371704,25.30402679,15.96341095,-78.53261108,120.4193848,-177.3652344,119.4340454
Z M3 / M4 R,-819.5326172,-555.744043,-890.4003906,-784.1666016,-1161.100586,-1146.64043,-1195.577832,-1426.795215,674.4639648,-774.1643555,-522.3632813,-517.7996582
X M3 / M4 L,87.98766479,26.43289795,25.82991638,-37.62566833,27.99157104,26.7898468,22.26827393,20.43283844,21.27742157,86.68070679,92.3895813,-39.01786194
Y M3 / M4 L,131.6638184,-102.4463623,-98.74450073,129.314563,14.43094482,5.494100571,25.49655151,16.50034332,-79.1887146,122.013501,-170.9813354,124.534082
Z M3 / M4 L,-807.451709,-557.2570313,-890.9542969,-794.5269043,-1163.772559,-1147.940332,-1186.213672,-1428.141211,674.8032227,-762.269873,-511.1074707,-530.2151367
X M2 / M3 R,43.14391785,-21.63305969,-22.89718781,-83.84572144,-26.22869568,-21.26611176,-31.89806824,-26.62426758,-22.7416626,42.34890442,50.8206665,-82.28256836
Y M2 / M3 R,119.7353027,-117.6855591,-111.178772,114.103479,4.848496628,-5.282781601,10.96417465,4.597259903,-89.09971924,109.5909058,-187.3258423,108.3720093
Z M2 / M3 R,-816.4848633,-550.825,-886.1714844,-782.5910645,-1156.688672,-1142.921094,-1191.619629,-1424.070605,676.7168945,-769.8990234,-517.8290527,-514.3525879
X M2 / M3 L,85.82835693,25.46880035,24.4356369,-37.23590393,26.24776611,26.16488647,20.02771606,19.76994934,20.84067535,84.69881592,91.85653076,-37.91671143
Y M2 / M3 L,120.5481079,-114.2563721,-109.9710693,116.8826782,2.023901558,-6.761214447,12.41639175,5.088115692,-89.49234009,111.6824585,-180.8669434,112.7734741
Z M2 / M3 L,-805.5682129,-552.1765137,-886.6164063,-792.822998,-1160.21377,-1143.490918,-1185.611035,-1425.564063,676.9912598,-758.6999023,-506.5429199,-525.9748535
X M1 / M2 R,45.05808105,-17.9370224,-20.69108582,-80.43984375,-24.15560303,-18.81860962,-29.04858704,-23.99047394,-21.51631317,43.04742737,52.59221191,-78.04281616
Y M1 / M2 R,108.8952148,-128.0123535,-122.1317017,103.3602051,-7.153132629,-16.90799866,-2.303054428,-6.365310287,-99.54530029,99.8262146,-196.730896,96.72380371
Z M1 / M2 R,-812.6668945,-544.838623,-881.3391602,-780.1591309,-1151.505078,-1137.523242,-1185.261621,-1420.022168,680.4115234,-764.3344238,-512.186377,-510.7637207
X M1 / M2 L,83.50973511,22.9110672,22.58057098,-39.83950806,23.33703156,23.47522736,16.58716125,17.97400665,18.58524323,82.32650146,90.61741333,-37.3388916
Y M1 / M2 L,109.587439,-124.9307129,-120.9039917,105.7518799,-10.59063644,-18.35020752,-0.781567812,-6.23049736,-100.5042542,101.6772766,-191.4206055,101.8768738
Z M1 / M2 L,-803.2188477,-546.0969727,-881.5466797,-789.7682617,-1154.611719,-1137.970117,-1180.503223,-1421.486816,680.5262695,-754.6760742,-502.0854492,-520.6518066
X Infradentale,63.99285889,4.532894135,2.574657822,-58.90222168,-3.81161232,1.198663521,-6.513854218,-2.627453804,-1.308513546,60.28804321,71.3637207,-47.80342102
Y Infradentale,70.14916992,-172.7349487,-168.7086426,56.51576538,-58.02041016,-62.75619507,-54.49157715,-49.20355835,-144.9723511,58.91958008,-236.0815674,53.91149292
Z Infradentale,-804.6373047,-537.1071289,-871.9942383,-785.2331055,-1137.596875,-1125.095801,-1169.425098,-1411.413672,693.1374023,-744.8354004,-488.4645508,-500.4755371
X Incisor (superior) R,54.89472046,-2.411151886,-4.234574127,-63.09329834,-9.331803131,-6.270285034,-14.25550232,-7.450675964,-7.460676575,52.94124756,62.09078369,-53.62012939
Y Incisor (superior) R,72.45963135,-169.3355835,-164.515979,57.08093872,-49.4532074,-56.73208008,-48.42282104,-43.69017639,-138.7179321,65.91201782,-229.9885986,61.12937622
Z Incisor (superior) R,-795.5188965,-527.4574707,-862.9683594,-772.3271484,-1129.05332,-1118.050879,-1159.527734,-1403.517285,700.4677246,-739.1463867,-482.0535645,-491.8894531
X Incisor (superior) L,67.69486694,10.87802353,9.539402771,-50.60550232,4.66933136,8.564915466,-1.195628262,4.397491837,4.813881683,63.68525391,74.80757446,-41.39876404
Y Incisor (superior) L,72.14362793,-168.674292,-165.767749,57.75811157,-51.06130676,-56.72390747,-47.11600647,-44.27390747,-138.4755737,66.40735474,-227.8274902,62.68873291
Z Incisor (superior) L,-792.6012207,-527.7018066,-861.6657227,-774.6635254,-1130.60957,-1117.866992,-1158.442578,-1404.608301,700.1088379,-736.0722168,-479.1923828,-494.9708984
X Gnathion,70.87026978,2.433706665,1.34121294,-67.34525757,-4.570824814,2.148125267,-1.856615067,-3.368908691,-1.326574612,68.44407349,80.35079956,-62.5527832
Y Gnathion,106.6453247,-132.658313,-134.633667,98.60352173,-23.00452423,-31.61586914,-14.66103363,-17.86241302,-113.6043701,87.53076782,-210.0785156,87.17098389
Z Gnathion,-837.8955078,-578.7367188,-910.8147461,-814.8782715,-1182.003418,-1165.536719,-1214.362891,-1446.870508,653.2310547,-782.1503906,-532.6344238,-542.659082
X Coronoid process origin R,37.68108826,-31.50932617,-33.00321655,-91.63463135,-33.20536194,-28.65784607,-39.26516724,-32.52037659,-28.26530762,36.93695679,45.43297119,-90.48237305
Y Coronoid process origin R,127.7328247,-107.4709473,-105.1837769,121.6657959,6.323006058,-5.564151382,10.32348633,3.972312546,-86.59655762,112.3288574,-187.2239258,108.2133911
Z Coronoid process origin R,-822.7866211,-557.659375,-892.5837891,-785.0714355,-1161.937793,-1148.829297,-1198.04834,-1429.911719,672.9305176,-774.1033691,-524.5833984,-516.9015137
X Coronoid process origin L,93.38067017,33.46516724,33.10879211,-31.8375885,33.35210876,32.41496887,29.01653748,26.41222229,27.25486755,90.36348877,99.12150269,-32.0031311
Y Coronoid process origin L,130.2740234,-103.2647949,-103.7618042,123.7299683,2.719361496,-7.980451965,12.7125206,5.195973587,-88.58127441,112.3425293,-178.1453125,113.0164551
Z Coronoid process origin L,-808.5046875,-559.7973633,-891.6802734,-798.8435547,-1166.941699,-1150.10498,-1188.133203,-1430.750195,672.496875,-760.1316406,-508.9821777,-532.0487793
X Coronoid process head R,24.88676453,-38.10783997,-38.21698303,-88.88843994,-40.90478516,-29.39844055,-53.87114258,-37.73284302,-35.64631348,23.89635925,23.96381683,-100.1964355
Y Coronoid process head R,174.7573853,-64.29195557,-52.37477417,165.9915039,63.39669189,44.064328,74.17293701,53.04185791,-38.4636322,157.8790161,-134.3196167,160.2888672
Z Coronoid process head R,-798.4038086,-535.8724121,-871.5291992,-748.3937988,-1120.575488,-1110.378613,-1155.220898,-1388.307031,707.009082,-746.996582,-499.5088867,-480.825293
X Coronoid process head L,90.53117676,32.37161865,36.0322876,-19.91729431,50.29020386,39.78035583,24.89035797,31.04539795,33.93592224,88.44058228,90.0480896,-20.11819153
Y Coronoid process head L,177.3975586,-60.26638184,-52.30368652,168.0734497,58.71915894,41.79656372,74.76862793,51.94059448,-41.44961548,159.9635254,-126.0542114,169.3827637
Z Coronoid process head L,-780.1110352,-537.1479004,-870.2449219,-765.4808594,-1123.864941,-1113.324512,-1143.229395,-1390.276172,707.8599609,-729.5172852,-481.9444824,-499.5185059
X Coronoid process CUR R 9,28.10681763,-35.20050049,-36.36622925,-86.58969727,-36.40317993,-27.77827759,-47.6654541,-33.82563477,-30.07647705,27.49827881,30.45974121,-92.35756836
Y Coronoid process CUR R 9,157.7069336,-78.88095093,-67.56260376,150.5066528,46.19194031,29.05841064,54.43328247,36.77792053,-54.45375366,145.4962036,-147.5172485,145.7498535
Z Coronoid process CUR R 9,-791.4439941,-531.8751953,-865.9234375,-748.1875488,-1120.902051,-1110.426367,-1151.291895,-1391.239844,706.6525391,-747.5141113,-495.7824219,-482.3631836
X Coronoid process CUR R 8,29.46135864,-35.08467712,-36.34941711,-87.70839233,-36.10845947,-27.90400085,-48.09050903,-33.15628662,-29.30791016,28.22278137,32.02880554,-92.25477295
Y Coronoid process CUR R 8,152.7170654,-82.8387146,-72.07953491,146.7491577,42.05652161,25.25256348,48.18275757,32.34510193,-59.02157593,141.992627,-152.59823,140.9488037
Z Coronoid process CUR R 8,-794.4129395,-534.565918,-868.7242188,-752.173584,-1126.01123,-1114.618848,-1156.234375,-1395.082129,703.1103027,-750.4325684,-498.453125,-486.0712402
X Coronoid process CUR R 7,30.29035034,-35.00087585,-36.57913208,-89.04388428,-35.99156189,-28.32185059,-47.35762329,-33.1072052,-29.20346069,28.63446655,33.66701965,-92.44420166
Y Coronoid process CUR R 7,149.1368652,-85.91685181,-76.15628662,143.8557129,38.16751709,21.90940857,43.19629822,28.91325073,-62.89439697,139.0594482,-157.3308838,136.8473145
Z Coronoid process CUR R 7,-798.8027832,-538.0807617,-872.0041016,-756.6865234,-1131.410547,-1119.285449,-1162.15,-1399.516309,699.0025391,-754.2685547,-501.7675781,-490.3688965
X Coronoid process CUR R 6,31.14060364,-34.9019104,-36.66095276,-90.21986084,-35.22999268,-28.81494446,-46.12269287,-33.16762695,-29.64502563,28.97625732,34.96106262,-92.80135498
Y Coronoid process CUR R 6,146.0620605,-88.99111938,-80.13983765,140.7741333,34.54190369,18.96435852,39.05581665,26.07182312,-66.10013428,135.981958,-161.5381592,133.0535034
Z Coronoid process CUR R 6,-803.4773926,-541.7025879,-875.4458008,-761.1588379,-1137.022559,-1124.141699,-1168.455859,-1404.300684,694.5385742,-758.0459961,-505.6183105,-494.6698242
X Coronoid process CUR R 5,32.48540649,-34.82675781,-36.6765564,-91.40899048,-34.33857117,-29.2462738,-45.21477661,-33.67375488,-30.16465454,29.38712158,36.25052795,-93.52424927
Y Coronoid process CUR R 5,142.8767944,-92.31261597,-84.23967896,137.5986084,30.62927856,15.98273773,34.89015503,23.3753479,-69.32798462,132.6702759,-165.7761475,129.4093018
Z Coronoid process CUR R 5,-807.9891602,-545.237793,-879.1652344,-765.6569336,-1142.849316,-1129.075098,-1174.817676,-1409.228613,690.2387207,-761.7706543,-509.4957031,-499.0793457
X Coronoid process CUR R 4,33.37660522,-34.86911926,-36.63573608,-92.6501709,-34.36234436,-29.50939331,-44.8456604,-33.99522705,-30.52716675,29.78309937,37.21439209,-93.93480225
Y Coronoid process CUR R 4,139.5348877,-95.97562256,-88.45861206,134.5632568,25.49343872,11.95126343,30.0742218,20.63170166,-72.57832031,129.0985962,-169.9369751,125.788147
Z Coronoid process CUR R 4,-812.6231445,-548.8503906,-883.0376953,-770.6617188,-1147.63252,-1133.322656,-1180.546191,-1414.31377,685.9144043,-765.3010254,-513.5842285,-503.5914063
X Coronoid process CUR R 3,34.36159668,-34.47955017,-36.09945374,-93.16346436,-34.66481323,-29.50359497,-44.29787598,-34.25301208,-30.7369751,30.47677002,38.8015564,-93.42901611
Y Coronoid process CUR R 3,136.3424561,-99.33060303,-92.66373901,131.8177979,20.61008606,8.100048828,25.32478943,17.42024536,-75.44634399,125.2341064,-173.8681274,121.7528442
Z Coronoid process CUR R 3,-816.5572754,-552.1296875,-886.675,-775.7785156,-1151.372559,-1137.388574,-1185.235059,-1418.426465,681.8549805,-768.1757813,-517.2015137,-507.355127
X Coronoid process CUR R 2,35.65951233,-33.60722046,-34.84050598,-92.9427002,-34.75783081,-29.31091003,-43.22405396,-34.04034729,-30.64057312,32.08259888,40.69517822,-92.64680786
Y Coronoid process CUR R 2,132.9199219,-102.7548218,-97.61356201,128.2147339,15.95397644,3.701359177,20.11390228,13.22463379,-78.68813477,120.9294067,-178.1237671,117.2847412
Z Coronoid process CUR R 2,-820.0408203,-555.0979492,-889.7011719,-780.4309082,-1155.428711,-1141.268555,-1189.447656,-1421.996973,678.1650391,-770.7878418,-520.3722168,-511.0234863
