Name,Koala_NR2143,Koala_NR2145,Koala_NR1355,Koala_NR1499,Koala_NR0862,Koala_NR1098,Koala_NR2104,Koala_NR2105,Koala_NR2106,Koala_NR2127,Koala_NR2128,Koala_NR2129,Koala_NR2112,Koala_NR2113,Koala_NR2097,Koala_NR2102,Koala_NR2103,Koala_NR2137,Koala_NR2138,Koala_NR2139,Koala_Bimbo_Mandible,Koala_Brenda_Mandible,Koala_Cascade_Mandible,Koala_Cedar_Mandible,Koala_Crockett_Mandible,Koala_Eddie_Mandible,Koala_Mandy_Mandible
Y Mandibular notch CUR L 2,-81.93271484,-71.85009766,153.9115112,127.4296875,389.3297363,358.2295898,-87.49298706,-84.79351807,160.569873,139.9254883,375.0362793,379.7056152,-65.29881592,-66.00783081,167.2938599,157.6817627,410.6628418,376.3531494,636.3431152,620.1175293,61.34594727,49.06532288,51.29217529,110.5054443,53.69492188,48.67200012,43.26947937
Z Mandibular notch CUR L 2,-599.3456055,-620.3736816,-596.7782227,-608.5375488,-597.8754395,-598.1399902,-532.3030762,-549.2719238,-541.1729004,-553.3881836,-535.6311523,-548.5743652,-799.2472656,-798.1440918,-794.9544434,-803.5731934,-796.5594238,-789.1004883,-808.9685059,-787.5707031,-1220.691113,-1221.35791,-1223.98877,-1281.413574,-1214.551855,-1207.043945,-1237.49834
X Mandibular notch end L,67.45692139,-26.90247498,71.49696655,-20.87212219,70.34649658,-4.088418198,81.07670288,2.739086533,81.70375977,8.913923645,84.31856689,6.285596085,-23.66546936,49.47234497,-12.32281647,54.25369873,-16.86829681,57.44666138,-19.74490356,73.70435181,27.63699951,26.5184967,12.24800415,-34.99199524,31.90535889,29.31960144,18.28610229
Y Mandibular notch end L,-76.12130737,-65.05870972,166.2730469,134.6514526,399.3133301,370.4894043,-81.65074463,-79.72664795,168.2526611,149.9473145,386.3854736,384.4945557,-57.02744751,-59.76594849,176.9290039,167.4302246,423.2338867,384.4594727,641.5202637,626.8735352,69.0789917,53.1760498,60.82462158,120.0209595,59.19993286,56.88439941,50.86006165
Z Mandibular notch end L,-608.1894531,-627.5618164,-604.0849609,-618.4130371,-607.2392578,-610.2921875,-543.2775391,-560.2090332,-548.9147949,-564.4769043,-540.9250977,-559.0848633,-809.6176758,-807.4240234,-805.724707,-810.7564941,-809.1980957,-798.9570313,-817.1532715,-798.409668,-1230.29873,-1229.39248,-1232.580762,-1272.182227,-1225.772461,-1222.084766,-1242.720703
X Mandibular notch CUR L 10,65.96226196,-28.29646606,70.42259521,-22.05718842,69.59017334,-5.705358887,79.97720947,1.428392315,80.95764771,7.228147125,83.69554443,5.377080536,-24.74319458,48.52089844,-13.61973724,53.50109863,-18.39686127,56.8149353,-20.60836792,72.66860962,26.49692383,25.43897858,11.94299774,-33.89792175,30.75704346,27.40969849,18.20038452
Y Mandibular notch CUR L 10,-78.10407104,-66.50964355,164.549585,133.3603271,397.7858643,368.3676514,-83.35410156,-81.25221558,166.4165039,148.2826172,384.6257568,382.907251,-58.79212036,-61.23694458,175.2074585,165.4320435,420.6874023,382.9187988,640.1933594,625.2220703,67.12468872,51.2963562,58.60246582,117.8862183,57.34450684,54.90390015,49.26616516
Z Mandibular notch CUR L 10,-610.9390625,-628.3072754,-606.3343262,-620.5438965,-609.7080566,-612.5356934,-545.5928223,-561.8371582,-550.8723145,-565.9105469,-543.4012207,-561.192334,-810.6303223,-809.1942383,-808.2475098,-812.9791016,-810.8637207,-801.5681641,-818.7947266,-800.0827148,-1232.151465,-1231.023242,-1233.883203,-1270.424609,-1227.229199,-1223.079688,-1244.474902
X Mandibular notch CUR L 1,55.64641724,-32.39012146,61.2730957,-25.39656677,60.82316895,-13.12778473,68.63688965,-4.470120239,75.81173706,1.481798553,74.61750488,0.737267113,-26.37006531,40.89058838,-18.89065857,47.49919128,-24.0330658,45.78233643,-24.57952881,62.24644775,22.34564667,18.52722473,7.500746155,-29.57306213,25.27779083,21.72630005,14.38835449
Y Mandibular notch CUR L 1,-80.92154541,-71.08043213,154.3689941,128.1790161,388.9328613,357.6446289,-87.23016968,-84.23494263,160.9843262,140.4623291,375.2822998,380.7372803,-64.74190674,-65.76236572,166.653186,158.4092163,411.5092285,377.0695313,636.907373,619.8366211,61.79713135,49.49960632,51.71752319,111.7911987,54.29464111,50.09240112,43.8483429
Z Mandibular notch CUR L 1,-597.6616211,-619.2649902,-595.271582,-606.4896973,-596.1168945,-595.7058594,-530.3724609,-547.353418,-539.4501953,-551.9101074,-533.8696289,-546.6180176,-797.4816406,-796.4723145,-793.0053223,-801.835791,-794.5269043,-786.9983887,-807.4676758,-786.1796387,-1217.978418,-1219.06543,-1222.612207,-1282.902344,-1212.519141,-1204.526953,-1236.092285
X Mandibular foramen R,21.91072388,-70.48058472,30.15975647,-64.56535034,29.69715881,-58.2732666,40.60628662,-45.05341797,46.02167053,-38.45883484,49.13514404,-36.615802,-69.81358032,6.44431839,-64.38021851,15.48704987,-69.07921143,17.2531601,-61.27593994,28.29098816,-13.3273819,-11.87099228,-23.17361145,7.570297241,-13.06255798,-16.92630005,-16.22718048
Y Mandibular foramen R,-91.80483398,-72.48296509,158.5106323,128.4935181,394.2384033,363.4662354,-89.90838623,-87.72196655,156.8951904,138.9346802,377.7805664,374.3358398,-66.35689087,-63.68723145,167.8864502,159.0226318,409.8174316,376.0868408,636.4851074,616.3440918,56.64797363,46.90300598,43.12908936,102.282373,47.43914185,40.69039917,48.42762146
Z Mandibular foramen R,-648.5896484,-646.2937012,-646.4351563,-642.3992676,-646.3120605,-636.6054199,-585.0862793,-585.502002,-584.501123,-587.6270996,-585.3807129,-588.8778809,-829.3119141,-839.6777344,-828.5742188,-844.0632813,-831.8802734,-840.1519531,-839.565918,-835.952832,-1261.991602,-1266.138672,-1264.140332,-1244.560254,-1260.959082,-1256.023633,-1272.500293
X Mandibular foramen L,62.08703613,-38.08388062,67.14813232,-32.86405334,65.04448242,-19.05759125,77.42678833,-7.688554382,78.34138184,-2.146007538,82.21279907,-2.976155663,-36.31150818,43.67194824,-25.03482208,51.80778809,-32.10454102,54.27419434,-30.14848938,65.81629028,20.80018311,21.3950943,10.7704155,-26.84145508,23.69364319,21.4901001,15.28513641
Y Mandibular foramen L,-92.13577881,-74.09659424,155.971875,127.6429321,393.755127,360.7897217,-92.86849976,-88.6833252,157.9450439,138.049231,375.8266846,375.4828369,-66.36435547,-65.94245605,168.6170898,159.0275024,408.2719971,374.2510742,635.5213379,614.0380371,55.41309814,42.32578735,48.85397644,105.3651245,45.87430725,44.13630066,48.18292542
Z Mandibular foramen L,-642.8791016,-652.1228027,-640.8499023,-646.3270508,-639.8858398,-643.043457,-576.4074219,-587.8558594,-580.0125488,-590.4373535,-576.3666992,-589.3112793,-836.5472656,-837.3529297,-835.3417969,-840.3714844,-838.8928711,-834.155957,-842.5917969,-830.6277344,-1257.398145,-1258.75957,-1259.656348,-1245.182813,-1258.038574,-1253.444727,-1266.49209
X Mandibular body CUR R 9,25.95403748,-72.0430603,31.21263733,-66.31912231,33.30582581,-58.04197388,43.58653564,-46.7046936,45.03242493,-39.29520874,50.09652405,-37.82914124,-73.20369873,6.826386261,-66.12192993,15.96437531,-73.872052,20.60503235,-61.1130249,31.57950439,-11.3688118,-8.785015106,-23.76110687,8.517684937,-10.6593483,-15.28639984,-16.06236115
Y Mandibular body CUR R 9,-80.75614014,-64.50838013,174.8406616,142.166687,407.1221191,379.1306152,-79.86821899,-73.07705688,168.8356079,148.067627,395.9287842,388.4327881,-53.41212769,-49.86445313,180.7974121,170.0586182,424.4765137,390.3873535,648.4486816,632.2271484,67.67772827,55.76082764,51.70932007,112.5116943,57.9227417,54.78889771,58.92155762
Z Mandibular body CUR R 9,-665.611377,-658.0263184,-661.9270508,-654.0205078,-661.2570801,-653.3950684,-599.9364258,-599.045752,-598.4405273,-600.569873,-598.2237305,-603.1640625,-843.1298828,-854.5641602,-846.4134766,-856.8517578,-847.456543,-852.3519531,-852.2645508,-851.3067383,-1272.244922,-1277.376563,-1278.555664,-1231.052148,-1278.200098,-1275.959863,-1283.557129
X Mandibular body CUR R 8,28.76053467,-70.41101685,33.9719635,-65.56951294,34.94074707,-57.84628296,46.2068512,-44.6354248,47.76321716,-37.59930115,52.67893677,-35.78910217,-72.36430664,9.014428711,-65.87854004,18.35885773,-72.97139893,22.84595184,-60.21257935,32.8322937,-9.877415466,-7.107543182,-20.83149261,6.355443573,-8.71032486,-13.10789948,-14.07558289
Y Mandibular body CUR R 8,-88.24745483,-69.91952515,168.7243286,136.763501,401.378833,372.8996582,-87.00957642,-78.78258057,162.908728,142.4598022,390.1596191,382.5447266,-58.72756958,-55.09389648,173.9797119,164.5294556,417.9871094,383.626001,642.6536133,625.3977051,62.88721924,49.91303711,46.6302887,106.7204712,50.84298706,48.04920044,54.58619995
Z Mandibular body CUR R 8,-668.6878418,-661.4626953,-665.215918,-658.423877,-666.4114258,-660.0149902,-604.0504883,-602.8384766,-602.3123535,-604.6320313,-601.7247559,-605.8583496,-847.9142578,-858.0879883,-850.9790039,-859.9222656,-851.1861328,-856.3797852,-854.6241211,-855.5072266,-1275.85127,-1280.541504,-1281.645605,-1227.428418,-1282.252441,-1279.740918,-1286.852051
X Mandibular body CUR R 7,31.91155701,-68.66175537,37.046698,-64.37687378,36.53233032,-57.89161987,48.87274475,-42.60318909,50.29611816,-36.02519836,55.26229248,-33.75106201,-71.58444214,11.06420898,-65.05360718,20.65160675,-71.87223511,25.20693512,-59.49794312,35.02263184,-8.211701202,-5.499016953,-17.38821716,5.138373566,-6.438186646,-10.1072998,-11.92328033
Y Mandibular body CUR R 7,-95.46407471,-75.46534424,162.8962402,131.8130493,395.3459473,366.0666504,-93.88654785,-84.6118103,157.0404541,137.0045532,384.7000244,376.8318604,-64.54413452,-60.69837036,167.9745239,158.8970337,411.5333496,378.1511719,637.5279297,618.7963867,57.79553223,43.74699097,41.39507751,101.1331482,43.90920105,41.42279968,50.55048828
Z Mandibular body CUR R 7,-671.3754883,-664.7402832,-667.8557617,-662.6526855,-670.4761719,-665.5546387,-607.8988281,-606.7910645,-606.2274902,-608.4759277,-605.4610352,-608.484375,-852.2890625,-860.9108398,-856.2164063,-862.5012695,-854.4630859,-861.3905273,-857.9823242,-858.7738281,-1278.468457,-1283.047266,-1283.917969,-1223.878027,-1285.370313,-1282.708594,-1290.256934
X Mandibular body CUR R 6,32.57002563,-67.77938232,40.43696899,-63.32374878,37.92563171,-57.35453491,50.47474365,-41.4477356,52.01849365,-35.02718811,57.74306641,-31.12869568,-70.5602478,12.88877411,-64.44848633,22.64155579,-70.25175171,26.33173523,-58.15542603,36.75830078,-5.910344315,-3.295039368,-13.37669373,3.240275574,-3.831811905,-6.921399689,-8.815155029
Y Mandibular body CUR R 6,-103.4486694,-81.80097656,156.7651489,126.6636719,388.8324707,358.5125244,-101.6761169,-91.38390503,150.5209717,130.8819946,378.571875,371.3498291,-71.18823853,-66.71802979,160.3382568,152.8661499,404.9025146,370.998584,632.1794434,611.8193359,52.43868408,38.10152283,36.31525269,94.55908813,36.81320801,34.39249878,46.1868042
Z Mandibular body CUR R 6,-673.3265137,-666.607373,-670.6433105,-666.4292969,-673.4220703,-669.301123,-610.1129883,-609.9061035,-609.6033203,-611.3466797,-608.4562012,-611.7038574,-855.7118164,-863.4213867,-858.5765625,-864.4759766,-857.7223633,-864.5200195,-860.4517578,-862.2238281,-1281.136621,-1285.873145,-1285.722559,-1222.056934,-1287.47373,-1284.463086,-1292.62207
X Mandibular body CUR R 5,32.96122437,-67.15401001,42.96726379,-62.534552,39.35985107,-56.15278931,51.43670044,-40.58067322,53.85918579,-34.22971191,59.372052,-28.22988892,-69.97736816,14.37153931,-63.69074707,24.21100159,-69.79506226,26.79960938,-57.28867188,37.41809998,-4.189921951,-1.82912693,-10.06670609,0.941561031,-2.935142517,-5.108800125,-6.303924179
Y Mandibular body CUR R 5,-111.9101929,-88.32758179,149.6892212,120.6620728,381.8571045,350.5317627,-109.9413208,-98.87299194,143.2042969,123.9668823,371.4022949,365.0404541,-78.68123169,-73.46535645,152.1619385,146.4971313,397.2202148,363.0142334,625.9617676,603.9618164,46.04859924,31.95562134,30.72140198,88.03739014,29.50347595,26.67340088,41.29779968
Z Mandibular body CUR R 5,-673.9816895,-668.0810059,-672.6068359,-668.3887207,-674.2410645,-671.2257324,-610.8509277,-611.8446289,-610.8692871,-613.10625,-610.3827637,-613.9378906,-857.8776367,-864.7439453,-859.9841797,-865.3206055,-859.0457031,-865.6709961,-861.3204102,-864.3734375,-1282.642578,-1286.295898,-1285.514453,-1222.374219,-1287.357227,-1284.429688,-1293.972168
X Mandibular body CUR R 4,34.2721405,-65.96871338,44.40068359,-61.41073608,41.287854,-55.08554077,52.66744385,-39.20649109,55.32883911,-33.20926819,59.78309937,-27.25518188,-69.29296265,15.48587341,-62.08675537,25.73467407,-68.84369507,27.77710571,-56.31727905,38.21490479,-3.07679615,-0.6699018,-7.514242554,-1.581300068,-2.460523033,-3.591899872,-4.702933502
Y Mandibular body CUR R 4,-120.0877441,-94.85984497,141.1786255,113.8839844,375.0105469,342.3901367,-117.9703125,-106.4988403,135.3484741,116.4876343,363.0348633,356.9010742,-86.8401001,-80.98656006,144.0224976,139.9196899,388.5551514,354.8258057,619.7528809,595.2056152,38.77165833,25.84863586,24.67657776,81.87093506,22.69103241,19.00429993,35.77539368
Z Mandibular body CUR R 4,-673.3301758,-668.6379395,-672.9274902,-669.503418,-673.7631348,-671.3801758,-610.4703125,-612.3289551,-610.7509766,-612.9280273,-610.4975586,-614.4151855,-858.1222656,-865.5261719,-859.6412109,-865.3445313,-858.7207031,-865.8013672,-861.5416992,-864.5130859,-1283.608105,-1285.596777,-1283.929492,-1222.783105,-1285.72168,-1282.940137,-1294.95293
X Mandibular body CUR R 3,36.25171204,-64.309552,45.02026672,-59.83886108,43.03518066,-53.31316528,54.66228638,-37.2071228,56.68638916,-31.32532043,61.15380249,-26.43209534,-67.46264648,16.61390381,-59.72614136,27.66593628,-66.55446777,29.47064514,-54.91183472,38.74033203,-2.22768631,-0.20345211,-5.077557755,-3.728675079,-1.10522747,-1.477999973,-3.368681335
Y Mandibular body CUR R 3,-127.7670898,-101.3756165,131.7709595,106.5911255,367.9359863,334.3272705,-125.4899658,-114.0248901,127.2097534,108.64021,354.1098633,348.4829834,-95.12805176,-88.95374756,136.3479126,133.196936,379.8107178,346.6953125,613.2812012,586.0402344,30.94640198,19.52696533,18.27552338,75.54312134,16.05265198,11.54749985,29.76466675
Z Mandibular body CUR R 3,-672.1140137,-668.4119629,-672.3375488,-669.5754883,-673.1295898,-670.912207,-609.6119141,-612.4029785,-610.1368164,-612.1852539,-609.8558594,-614.5641113,-858.2244141,-864.8783203,-859.6260742,-864.728125,-858.9848633,-864.8292969,-861.3666992,-863.5191406,-1283.464941,-1283.873438,-1282.037207,-1223.267676,-1283.44541,-1280.949805,-1295.455566
X Mandibular body CUR R 2,37.86885681,-62.33682861,44.86864624,-56.937854,44.2428833,-51.4449646,56.31633301,-35.13784485,58.71264648,-29.24910889,62.72441406,-25.01827698,-65.59779663,18.29346619,-57.59866943,29.87365417,-63.95415039,31.09533691,-53.62611694,39.86473083,-0.652912807,0.334784579,-2.590909958,-5.824011993,-0.631600952,0.658799982,-2.135658073
Y Mandibular body CUR R 2,-134.8163452,-107.6931641,122.5595459,100.0779724,360.8662109,326.9126953,-132.3224487,-121.0062012,119.5014282,100.9946106,345.7721191,340.2796631,-102.954126,-96.40197144,129.3984619,126.9256958,372.2054199,338.8976807,606.7047363,577.3604004,23.34387054,12.96966858,12.00945663,69.39640503,9.240887451,4.150099945,23.54006653
Z Mandibular body CUR R 2,-671.1403809,-667.8916016,-671.5979492,-669.6567383,-672.7967285,-670.6483398,-608.7793945,-611.8947754,-608.7675293,-611.728125,-609.6213867,-613.5658691,-858.0682617,-864.5484375,-859.7551758,-863.5310547,-859.2264648,-863.8160156,-861.1842773,-862.4067383,-1282.520215,-1282.346582,-1279.941504,-1224.006543,-1281.808984,-1279.709766,-1295.628027
X Mandibular body CUR R 12,20.75722198,-73.54708252,27.40086975,-65.25119629,30.54515686,-59.21091919,36.95822754,-48.10466003,40.14397888,-40.23962708,42.2133606,-40.53451538,-71.47401123,2.392103577,-66.55551758,12.59957047,-71.48120117,14.72278442,-64.48742065,28.20266418,-14.31712189,-13.44547577,-29.62336731,12.20196762,-15.41235962,-21.17350006,-18.82892761
Y Mandibular body CUR R 12,-63.61045532,-52.95548706,187.9184204,152.037146,419.0078125,390.8742432,-63.56022949,-62.66380615,180.1244019,162.147583,405.4072266,398.4696533,-43.60681152,-40.22267761,192.3207275,181.9071899,437.801709,404.6827393,658.707666,645.9566406,78.03084106,68.92990723,62.86081543,125.8325928,73.39838257,68.62280273,68.75340576
Z Mandibular body CUR R 12,-650.3909668,-645.5091309,-644.4984375,-637.9619141,-644.459375,-630.4563477,-584.486377,-582.8630859,-581.740332,-588.226416,-581.8658203,-587.0852539,-825.4776367,-837.9026367,-828.4339844,-843.7490234,-830.3100586,-836.243457,-838.9896484,-835.1032227,-1259.194531,-1264.275488,-1264.948145,-1244.701855,-1261.218555,-1258.628516,-1270.413379
X Mandibular body CUR R 11,22.09535828,-74.41817017,27.51673584,-67.21148071,30.00169678,-59.48931885,37.70728149,-49.12819214,40.83691101,-40.53889771,43.50896912,-40.87757568,-73.49182739,2.665486908,-67.1977478,12.90367889,-73.8210144,15.47418823,-63.98504028,29.73501587,-14.34293823,-12.44321213,-28.66031799,11.49408798,-15.29578094,-20.42910004,-18.48492889
Y Mandibular body CUR R 11,-67.5151123,-55.33024902,185.2420654,151.0746338,417.6880859,388.5121826,-67.0984314,-64.37318726,178.8711426,159.0472534,404.2392578,396.7516357,-45.26091614,-41.8841095,190.4918823,180.3023682,435.202002,402.0171631,657.2072266,643.6804199,76.14544067,66.17487183,60.47467651,123.4396729,70.2642334,65.61870117,66.65546875
Z Mandibular body CUR R 11,-656.5549316,-650.2644531,-651.4167969,-644.0769043,-651.4962402,-638.6699219,-591.1047852,-588.9845703,-588.5873047,-593.0511719,-588.6731934,-593.4510742,-831.8336914,-844.2879883,-835.6063477,-849.4625,-836.8168945,-843.0847656,-844.7046875,-841.4076172,-1264.314844,-1269.826953,-1270.487793,-1238.69873,-1268.334863,-1265.757422,-1275.283008
X Mandibular body CUR R 10,23.82857513,-73.45627441,29.0859314,-67.11694946,31.77301331,-58.63948975,40.44177856,-48.62038879,43.0166626,-40.40056458,46.74475098,-39.69194641,-73.91516724,4.554226685,-66.84602051,14.0850174,-74.41740112,17.77797852,-62.83461914,31.36271667,-13.08309326,-10.67117691,-26.51316528,11.19548187,-13.14464417,-18.22160034,-17.61901703
Y Mandibular body CUR R 10,-73.98052979,-59.50421143,180.5970825,147.5723022,412.867334,384.4203125,-73.08734131,-68.27720337,174.2710449,153.7589844,401.0381104,393.3319092,-48.73446045,-45.435672,187.1761108,175.6158203,430.3593262,396.741748,653.3473145,638.5822266,72.33397827,61.3421875,56.43071899,118.192981,64.42315063,60.48540039,63.18219604
Z Mandibular body CUR R 10,-661.5367188,-654.5636719,-657.4634277,-649.8228516,-656.8217773,-646.6101563,-596.1280273,-594.485498,-593.9732422,-597.0677246,-594.2741211,-599.0818359,-838.0325195,-849.94375,-842.2282227,-853.7287109,-842.8853516,-848.6004883,-849.2698242,-846.9177734,-1268.717676,-1274.142773,-1275.014355,-1234.156641,-1273.833008,-1271.475391,-1279.973633
X Mandibular body CUR R 1,39.56700134,-60.29460449,46.0799469,-54.65361328,46.68154602,-49.04074707,58.18753052,-32.42573547,61.46248169,-26.34588318,65.0880127,-23.40677643,-62.29044189,20.07720337,-55.10234375,32.13932495,-61.00317993,32.63709106,-51.6776123,41.72795715,0.566918707,1.362567139,0.022706875,-8.53180542,0.223300505,3.069099998,-0.381546235
Y Mandibular body CUR R 1,-141.3303345,-113.9671021,113.5649658,93.57399292,353.9032715,319.5517334,-138.8942871,-127.8429077,112.6218384,93.87402954,338.0078613,332.2071533,-109.9000732,-103.6045898,123.0277222,120.6945679,365.3323242,331.285083,600.2265137,569.0283691,15.63110962,5.924453735,5.690723801,63.52567139,2.037887573,-3.407300186,17.26281586
Z Mandibular body CUR R 1,-670.2594238,-666.9387207,-670.6587891,-669.8044922,-672.3194336,-671.1897949,-608.1147461,-611.6523926,-606.3645508,-610.973584,-609.0748047,-612.516748,-858.5641602,-864.6857422,-860.4624023,-862.1666992,-859.5029297,-862.0392578,-860.5856445,-860.6923828,-1281.549902,-1280.633984,-1277.606934,-1224.618457,-1280.364258,-1278.729297,-1296.58252
X Mandibular body CUR L 9,64.55880127,-39.90483398,72.01775513,-33.965625,66.9095459,-22.40223846,82.0958313,-8.343230438,81.83684692,-3.162361908,88.27702026,-2.930065155,-38.66206665,45.77952576,-29.3065033,55.25063477,-30.42731323,55.54732056,-31.67400513,69.54102173,21.21244507,24.07885132,12.00039215,-25.36804962,24.12949371,21.50240021,19.14975739
Y Mandibular body CUR L 9,-81.29151611,-65.57805176,171.6218872,141.6583618,407.0828857,376.066333,-83.22185059,-74.64696045,169.4780273,147.6865845,393.2356445,389.3935059,-53.80893555,-52.3430603,180.310376,169.4046631,421.4106445,387.2199219,647.7603027,628.8737305,66.7289856,51.83613281,57.47074585,115.4801514,56.1946167,56.78640137,58.15718384
Z Mandibular body CUR L 9,-660.8138672,-663.4342285,-654.4370117,-657.9913086,-656.5851563,-658.4578125,-591.4680664,-602.6221191,-592.5474609,-604.0237793,-589.0006836,-604.0779785,-850.2467773,-851.443457,-852.1508789,-852.8736328,-854.7953125,-847.5450195,-855.1257813,-845.944043,-1268.706445,-1270.640137,-1273.495801,-1231.561328,-1274.544238,-1273.120508,-1278.022656
X Mandibular body CUR L 8,62.3124939,-42.36635742,70.62384033,-35.6905304,66.29953003,-24.62196198,81.15654297,-11.32261658,80.427948,-5.183995056,87.21795044,-4.628156662,-41.3040741,44.02281189,-30.94474182,53.26729126,-33.25357971,53.46800537,-33.32599182,68.11500244,20.36232605,22.78401642,12.11595383,-24.57247467,22.82828674,20.42859955,18.39406891
Y Mandibular body CUR L 8,-88.23237305,-71.02536011,166.3420288,136.4693604,401.4999023,370.3607666,-89.49467163,-79.78709106,163.6928101,142.4848511,388.2259033,383.7857178,-58.91960449,-57.50666504,173.7268066,163.9164551,415.2443359,381.1397949,642.3038086,622.2500488,62.22207031,46.46047363,51.95181274,109.8254517,49.26270752,50.08659973,53.73513794
Z Mandibular body CUR L 8,-664.6973633,-665.6383301,-658.7868164,-661.9736328,-661.5763184,-664.2209961,-596.9209473,-605.9161133,-596.6984375,-607.4995605,-593.7074219,-606.8626953,-854.1280273,-854.9637695,-856.4294922,-855.7704102,-858.0415039,-852.0345703,-857.8200195,-850.2148438,-1272.387305,-1274.409473,-1276.305566,-1227.410742,-1278.492969,-1276.972852,-1281.563184
X Mandibular body CUR L 7,60.15233765,-45.3459137,68.8878479,-37.61851807,65.54879761,-26.30185852,80.13798828,-14.90053864,78.76630859,-7.30522995,86.25231323,-6.445744324,-43.72289124,41.9539856,-32.35115356,51.42557983,-36.48310852,51.9395813,-35.43589172,65.90272827,19.15334625,21.03502197,11.44842148,-24.28318024,21.00553284,18.66369934,17.08016205
Y Mandibular body CUR L 7,-95.3399292,-75.91721802,160.9882568,131.6945068,395.6432861,364.520166,-95.58062134,-85.18219604,157.8574829,137.1161987,383.2651367,378.4435547,-64.43015747,-62.51999512,167.716333,158.6242798,409.3968018,375.9141357,637.8427734,615.9471191,57.2303833,41.214151,46.16471252,103.6874023,42.72233276,43.28110046,49.66759338
Z Mandibular body CUR L 7,-667.9277832,-668.2958496,-662.5870605,-665.8130859,-665.9316895,-669.6431152,-602.1097168,-608.8121582,-600.991748,-610.7833496,-598.0187988,-609.6916504,-857.6353516,-858.3364258,-861.4029297,-859.162793,-860.753418,-857.2086914,-861.2987305,-854.1274414,-1275.250586,-1277.796777,-1279.031152,-1224.606055,-1282.215527,-1280.333984,-1285.330957
X Mandibular body CUR L 6,58.40306396,-46.97167664,66.47254028,-39.52913818,64.5710083,-27.87369995,78.59955444,-16.67145081,77.34743652,-9.176909637,85.27577515,-8.820295715,-45.82175293,39.74699707,-33.49362488,49.85146179,-39.47923584,51.19624634,-37.43390198,63.93494873,16.80186462,19.23256836,10.05244064,-23.04173889,18.79940338,17.23339996,15.11760712
Y Mandibular body CUR L 6,-103.3267334,-81.97223511,155.1541138,126.7580933,389.0208008,356.9210938,-103.3404663,-92.15854492,150.961145,130.7636719,377.3952148,372.1949951,-70.75830078,-68.16372681,159.8728516,152.4199951,403.1564697,369.1023193,632.1751465,608.8851563,52.20100708,35.58535767,40.22690125,97.3206543,35.87200317,35.79339905,45.37586365
Z Mandibular body CUR L 6,-669.5994629,-670.2929199,-666.0780762,-669.4740723,-669.0708496,-673.1040527,-604.3347168,-611.865332,-604.2812012,-613.3467773,-602.0088379,-611.9692383,-860.7235352,-861.3067383,-863.4133789,-861.6544922,-863.5530273,-861.0378906,-863.4160156,-857.7727539,-1278.28457,-1280.728125,-1281.489453,-1222.30293,-1285.02793,-1283.056738,-1288.713477
X Mandibular body CUR L 5,57.60498047,-48.4322052,63.64812012,-40.7623291,63.32744141,-30.17071228,76.80644531,-16.6798645,76.49165039,-10.1870018,83.78399048,-11.41680908,-47.13520203,37.95307617,-35.20435486,48.32171936,-41.57519531,50.12819519,-38.70198975,62.13834839,15.22236481,17.47987213,9.005575562,-22.07734528,17.18038483,16.48860016,13.06175232
Y Mandibular body CUR L 5,-111.4468262,-88.30817261,148.7056641,121.1874878,382.2009521,349.0601318,-111.26698,-99.39146729,143.5372559,123.7645874,370.5817139,365.9212646,-77.93991699,-74.69226074,152.0324829,146.0651245,395.8057373,361.6042969,625.9519531,601.3523926,45.85883789,29.90129395,33.97567444,90.924823,28.93006592,27.9821991,40.7169342
Z Mandibular body CUR L 5,-670.3831055,-671.4159668,-668.6498047,-671.2720703,-670.1714844,-674.5431152,-605.2699219,-613.8781738,-606.0070313,-614.7283203,-604.6679199,-614.7252441,-861.9825195,-863.4083008,-864.3136719,-862.8514648,-864.26875,-862.9692383,-864.1735352,-860.3732422,-1279.619043,-1281.867871,-1281.819434,-1222.32998,-1285.24668,-1283.454395,-1290.883398
X Mandibular body CUR L 4,56.53914795,-49.97259216,61.44585571,-42.37772217,61.7923645,-32.74954834,74.6979126,-17.94452209,76.05770874,-11.16949997,81.85630493,-12.50925522,-48.16881104,36.29492188,-36.39804382,46.5316864,-43.31509094,48.86083374,-39.52878418,60.10742188,14.5037735,15.53137054,8.609996796,-21.3986557,15.92807312,15.96360016,11.51426086
Y Mandibular body CUR L 4,-119.6607788,-94.67645264,140.4670288,114.8783569,375.3111084,341.2990479,-118.9836304,-106.7306274,135.7154541,116.2278687,362.4435547,357.7241211,-85.85404663,-82.01774902,144.1500732,139.671521,387.7716309,353.7666992,619.4775879,593.1066895,38.46143799,24.1748764,27.49049072,84.33154907,22.16795502,20.24579926,35.54496765
Z Mandibular body CUR L 4,-670.0212891,-671.4746094,-669.744043,-671.6751465,-670.1892578,-674.7581055,-605.1796875,-614.1146484,-606.5975098,-615.1478027,-605.3734863,-615.3530273,-862.1064453,-863.9505859,-863.9805664,-863.2016602,-863.5013672,-863.0668945,-864.2360352,-861.1617188,-1280.715332,-1281.978223,-1280.896875,-1222.942188,-1284.069141,-1281.847656,-1292.386035
